game_date,pts,team1-1-power-forward,team1-1-point-guard,team1-1-shooting-guard,team1-1-small-forward,team1-1-center,team1-1-power-forward-exp,team1-1-point-guard-exp,team1-1-shooting-guard-exp,team1-1-small-forward-exp,team1-1-center-exp,team1-2-power-forward,team1-2-point-guard,team1-2-shooting-guard,team1-2-small-forward,team1-2-center,team1-2-power-forward-exp,team1-2-point-guard-exp,team1-2-shooting-guard-exp,team1-2-small-forward-exp,team1-2-center-exp,team2-1-power-forward,team2-1-point-guard,team2-1-shooting-guard,team2-1-small-forward,team2-1-center,team2-1-power-forward-exp,team2-1-point-guard-exp,team2-1-shooting-guard-exp,team2-1-small-forward-exp,team2-1-center-exp,team2-2-power-forward,team2-2-point-guard,team2-2-shooting-guard,team2-2-small-forward,team2-2-center,team2-2-power-forward-exp,team2-2-point-guard-exp,team2-2-shooting-guard-exp,team2-2-small-forward-exp,team2-2-center-exp,team2,team1
2022,103,38,76,109,41,18,2,3,5,3,15,2,3,23,57,43,13,10,7,R,9,105,63,5,87,71,2,1,5,R,10,124,35,151,77,25,1,7,17,1,14,BOS,BKN
2022,102,7,16,23,59,74,10,1,7,12,R,93,131,8,98,82,15,1,12,R,6,33,82,171,15,67,1,R,3,4,4,27,75,107,22,74,4,1,1,R,1,TOR,PHI
2022,110,33,82,171,15,67,1,R,3,4,4,27,75,107,22,74,4,1,1,R,1,7,16,23,59,74,10,1,7,12,R,93,131,8,98,82,15,1,12,R,6,PHI,TOR
2022,114,102,44,1,26,9,R,6,6,3,3,26,24,90,55,58,9,16,3,4,10,107,65,49,4,29,3,R,2,5,2,120,37,78,37,25,3,3,2,R,4,NOP,PHX
2022,111,107,65,49,4,29,3,R,2,5,2,120,37,78,37,25,3,3,2,R,4,102,44,1,26,9,R,6,6,3,3,26,24,90,55,58,9,16,3,4,10,PHX,NOP
2022,81,95,31,76,2,78,2,4,4,12,4,87,84,64,53,81,R,1,R,2,R,1,76,42,78,32,8,3,3,3,10,116,64,109,55,50,4,13,5,R,12,MIL,CHI
2022,111,1,76,42,78,32,8,3,3,3,10,116,64,109,55,50,4,13,5,R,12,95,31,76,2,78,2,4,4,12,4,87,84,64,53,81,R,1,R,2,R,CHI,MIL
2022,110,110,10,166,5,5,18,2,R,10,4,112,28,129,39,52,1,15,2,2,8,9,91,36,96,21,4,R,3,8,7,15,2,142,27,72,12,3,1,2,8,ATL,MIA
2022,111,9,91,36,96,21,4,R,3,8,7,15,2,142,27,72,12,3,1,2,8,110,10,166,5,5,18,2,R,10,4,112,28,129,39,52,1,15,2,2,8,MIA,ATL
2022,113,127,72,63,24,80,R,1,5,9,2,10,78,119,62,32,7,1,2,7,10,68,5,157,73,57,6,12,3,2,6,51,84,150,13,84,9,17,R,7,17,GSW,DEN
2022,118,68,5,157,73,57,6,12,3,2,6,51,84,150,13,84,9,17,R,7,17,127,72,63,24,80,R,1,5,9,2,10,78,119,62,32,7,1,2,7,10,DEN,GSW
2022,126,19,20,111,82,69,5,3,1,4,2,132,73,147,43,82,1,8,3,8,6,124,21,49,47,66,1,7,2,15,1,92,26,130,54,11,1,14,R,4,8,UTA,DAL
2022,118,124,21,49,47,66,1,7,2,15,1,92,26,130,54,11,1,14,R,4,8,19,20,111,82,69,5,3,1,4,2,132,73,147,43,82,1,8,3,8,6,DAL,UTA
2022,95,89,48,35,6,60,1,9,5,1,9,29,79,163,89,38,1,2,R,5,2,82,50,16,50,49,R,6,1,7,8,129,4,133,11,22,R,2,2,4,2,MEM,MIN
2022,104,82,50,16,50,49,R,6,1,7,8,129,4,133,11,22,R,2,2,4,2,89,48,35,6,60,1,9,5,1,9,29,79,163,89,38,1,2,R,5,2,MIN,MEM
2022,114,95,31,76,2,78,2,4,4,12,4,87,84,64,53,81,R,1,R,2,R,1,76,42,78,32,8,3,3,3,10,116,64,109,55,50,4,13,5,R,12,MIL,CHI
2022,110,1,76,42,78,32,8,3,3,3,10,116,64,109,55,50,4,13,5,R,12,95,31,76,2,78,2,4,4,12,4,87,84,64,53,81,R,1,R,2,R,CHI,MIL
2022,104,7,16,23,59,74,10,1,7,12,R,93,131,8,98,82,15,1,12,R,6,33,82,171,15,67,1,R,3,4,4,27,75,107,22,74,4,1,1,R,1,TOR,PHI
2022,101,33,82,171,15,67,1,R,3,4,4,27,75,107,22,74,4,1,1,R,1,7,16,23,59,74,10,1,7,12,R,93,131,8,98,82,15,1,12,R,6,PHI,TOR
2022,114,105,63,5,87,71,2,1,5,R,10,124,35,151,77,25,1,7,17,1,14,38,76,109,41,18,2,3,5,3,15,2,3,23,57,43,13,10,7,R,9,BKN,BOS
2022,107,38,76,109,41,18,2,3,5,3,15,2,3,23,57,43,13,10,7,R,9,105,63,5,87,71,2,1,5,R,10,124,35,151,77,25,1,7,17,1,14,BOS,BKN
2022,114,102,44,1,26,9,R,6,6,3,3,26,24,90,55,58,9,16,3,4,10,107,65,49,4,29,3,R,2,5,2,120,37,78,37,25,3,3,2,R,4,NOP,PHX
2022,125,107,65,49,4,29,3,R,2,5,2,120,37,78,37,25,3,3,2,R,4,102,44,1,26,9,R,6,6,3,3,26,24,90,55,58,9,16,3,4,10,PHX,NOP
2022,124,82,50,16,50,49,R,6,1,7,8,129,4,133,11,22,R,2,2,4,2,89,48,35,6,60,1,9,5,1,9,29,79,163,89,38,1,2,R,5,2,MIN,MEM
2022,96,89,48,35,6,60,1,9,5,1,9,29,79,163,89,38,1,2,R,5,2,82,50,16,50,49,R,6,1,7,8,129,4,133,11,22,R,2,2,4,2,MEM,MIN
2022,105,9,91,36,96,21,4,R,3,8,7,15,2,142,27,72,12,3,1,2,8,110,10,166,5,5,18,2,R,10,4,112,28,129,39,52,1,15,2,2,8,MIA,ATL
2022,115,110,10,166,5,5,18,2,R,10,4,112,28,129,39,52,1,15,2,2,8,9,91,36,96,21,4,R,3,8,7,15,2,142,27,72,12,3,1,2,8,ATL,MIA
2022,104,124,21,49,47,66,1,7,2,15,1,92,26,130,54,11,1,14,R,4,8,19,20,111,82,69,5,3,1,4,2,132,73,147,43,82,1,8,3,8,6,DAL,UTA
2022,110,19,20,111,82,69,5,3,1,4,2,132,73,147,43,82,1,8,3,8,6,124,21,49,47,66,1,7,2,15,1,92,26,130,54,11,1,14,R,4,8,UTA,DAL
2022,112,7,16,23,59,74,10,1,7,12,R,93,131,8,98,82,15,1,12,R,6,33,82,171,15,67,1,R,3,4,4,27,75,107,22,74,4,1,1,R,1,TOR,PHI
2022,97,33,82,171,15,67,1,R,3,4,4,27,75,107,22,74,4,1,1,R,1,7,16,23,59,74,10,1,7,12,R,93,131,8,98,82,15,1,12,R,6,PHI,TOR
2022,126,68,5,157,73,57,6,12,3,2,6,51,84,150,13,84,9,17,R,7,17,127,72,63,24,80,R,1,5,9,2,10,78,119,62,32,7,1,2,7,10,DEN,GSW
2022,106,127,72,63,24,80,R,1,5,9,2,10,78,119,62,32,7,1,2,7,10,68,5,157,73,57,6,12,3,2,6,51,84,150,13,84,9,17,R,7,17,GSW,DEN
2022,99,107,65,49,4,29,3,R,2,5,2,120,37,78,37,25,3,3,2,R,4,102,44,1,26,9,R,6,6,3,3,26,24,90,55,58,9,16,3,4,10,PHX,NOP
2022,110,102,44,1,26,9,R,6,6,3,3,26,24,90,55,58,9,16,3,4,10,107,65,49,4,29,3,R,2,5,2,120,37,78,37,25,3,3,2,R,4,NOP,PHX
2022,86,95,31,76,2,78,2,4,4,12,4,87,84,64,53,81,R,1,R,2,R,1,76,42,78,32,8,3,3,3,10,116,64,109,55,50,4,13,5,R,12,MIL,CHI
2022,93,1,76,42,78,32,8,3,3,3,10,116,64,109,55,50,4,13,5,R,12,95,31,76,2,78,2,4,4,12,4,87,84,64,53,81,R,1,R,2,R,CHI,MIL
2022,115,105,63,5,87,71,2,1,5,R,10,124,35,151,77,25,1,7,17,1,14,38,76,109,41,18,2,3,5,3,15,2,3,23,57,43,13,10,7,R,9,BKN,BOS
2022,114,38,76,109,41,18,2,3,5,3,15,2,3,23,57,43,13,10,7,R,9,105,63,5,87,71,2,1,5,R,10,124,35,151,77,25,1,7,17,1,14,BOS,BKN
2022,91,9,91,36,96,21,4,R,3,8,7,15,2,142,27,72,12,3,1,2,8,110,10,166,5,5,18,2,R,10,4,112,28,129,39,52,1,15,2,2,8,MIA,ATL
2022,115,110,10,166,5,5,18,2,R,10,4,112,28,129,39,52,1,15,2,2,8,9,91,36,96,21,4,R,3,8,7,15,2,142,27,72,12,3,1,2,8,ATL,MIA
2022,131,7,16,23,59,74,10,1,7,12,R,93,131,8,98,82,15,1,12,R,6,33,82,171,15,67,1,R,3,4,4,27,75,107,22,74,4,1,1,R,1,TOR,PHI
2022,111,33,82,171,15,67,1,R,3,4,4,27,75,107,22,74,4,1,1,R,1,7,16,23,59,74,10,1,7,12,R,93,131,8,98,82,15,1,12,R,6,PHI,TOR
2022,93,19,20,111,82,69,5,3,1,4,2,132,73,147,43,82,1,8,3,8,6,124,21,49,47,66,1,7,2,15,1,92,26,130,54,11,1,14,R,4,8,UTA,DAL
2022,99,124,21,49,47,66,1,7,2,15,1,92,26,130,54,11,1,14,R,4,8,19,20,111,82,69,5,3,1,4,2,132,73,147,43,82,1,8,3,8,6,DAL,UTA
2022,130,89,48,35,6,60,1,9,5,1,9,29,79,163,89,38,1,2,R,5,2,82,50,16,50,49,R,6,1,7,8,129,4,133,11,22,R,2,2,4,2,MEM,MIN
2022,117,82,50,16,50,49,R,6,1,7,8,129,4,133,11,22,R,2,2,4,2,89,48,35,6,60,1,9,5,1,9,29,79,163,89,38,1,2,R,5,2,MIN,MEM
2022,123,68,5,157,73,57,6,12,3,2,6,51,84,150,13,84,9,17,R,7,17,127,72,63,24,80,R,1,5,9,2,10,78,119,62,32,7,1,2,7,10,DEN,GSW
2022,107,127,72,63,24,80,R,1,5,9,2,10,78,119,62,32,7,1,2,7,10,68,5,157,73,57,6,12,3,2,6,51,84,150,13,84,9,17,R,7,17,GSW,DEN
2021,105,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,MIL
2021,98,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,PHX
2021,119,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,PHX
2021,123,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,MIL
2021,103,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,PHX
2021,109,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,MIL
2021,120,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,MIL
2021,100,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,PHX
2021,108,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,MIL
2021,118,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,PHX
2021,118,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,PHX
2021,105,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,MIL
2021,107,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,ATL
2021,118,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,MIL
2021,123,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,MIL
2021,112,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,ATL
2021,103,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,LAC
2021,130,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,PHX
2021,88,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,MIL
2021,110,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,ATL
2021,116,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,LAC
2021,102,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,PHX
2021,113,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,MIL
2021,102,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,ATL
2021,80,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,LAC
2021,84,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,PHX
2021,91,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,ATL
2021,125,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,MIL
2021,106,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,LAC
2021,92,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,PHX
2021,116,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,ATL
2021,113,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,MIL
2021,104,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,PHX
2021,103,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,LAC
2021,114,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,LAC
2021,120,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,PHX
2021,96,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,PHI
2021,103,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,PHI,ATL
2021,111,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,BKN
2021,115,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,BKN,MIL
2021,104,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,PHI
2021,99,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,PHI,ATL
2021,131,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,UTA,LAC
2021,119,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,UTA
2021,89,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,BKN
2021,104,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,BKN,MIL
2021,119,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,UTA,LAC
2021,111,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,UTA
2021,106,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,PHI
2021,109,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,PHI,ATL
2021,108,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,BKN,MIL
2021,114,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,BKN
2021,100,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,PHI
2021,103,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,PHI,ATL
2021,104,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,UTA
2021,118,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,UTA,LAC
2021,96,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,BKN
2021,107,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,BKN,MIL
2021,118,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,DEN
2021,125,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,DEN,PHX
2021,132,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,UTA,LAC
2021,106,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,UTA
2021,116,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,DEN,PHX
2021,102,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,DEN
2021,127,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,PHI
2021,111,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,PHI,ATL
2021,117,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,UTA
2021,111,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,UTA,LAC
2021,83,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,BKN
2021,86,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,BKN,MIL
2021,123,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,DEN,PHX
2021,98,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,DEN
2021,112,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,UTA
2021,109,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,UTA,LAC
2021,118,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,PHI
2021,102,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,PHI,ATL
2021,125,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,BKN
2021,86,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,BKN,MIL
2021,105,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,DEN
2021,122,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,DEN,PHX
2021,126,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,28,36,122,95,63,4,2,R,R,5,45,62,130,89,59,11,7,R,3,6,DAL,LAC
2021,111,28,36,122,95,63,4,2,R,R,5,45,62,130,89,59,11,7,R,3,6,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,DAL
2021,124,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,ATL,PHI
2021,128,9,87,97,74,9,3,4,2,7,6,111,71,36,20,18,1,14,2,1,11,94,45,31,54,50,2,12,6,1,3,8,50,113,100,1,9,R,R,3,4,PHI,ATL
2021,115,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,MIL,BKN
2021,107,1,17,143,85,20,7,11,2,2,12,91,58,69,63,23,R,11,12,3,5,54,61,106,46,16,1,6,2,2,14,72,4,6,21,18,1,9,11,6,3,BKN,MIL
2021,97,28,36,122,95,63,4,2,R,R,5,45,62,130,89,59,11,7,R,3,6,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,DAL
2021,104,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,28,36,122,95,63,4,2,R,R,5,45,62,130,89,59,11,7,R,3,6,DAL,LAC
2021,126,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,17,2,127,97,26,17,8,R,R,9,37,97,101,88,97,7,2,6,5,2,POR,DEN
2021,115,17,2,127,97,26,17,8,R,R,9,37,97,101,88,97,7,2,6,5,2,94,67,51,29,78,2,R,6,8,1,20,56,129,39,65,6,R,3,6,2,DEN,POR
2021,113,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,118,78,52,98,10,2,4,7,13,8,107,5,81,2,67,1,8,3,17,12,LAL,PHX
2021,100,118,78,52,98,10,2,4,7,13,8,107,5,81,2,67,1,8,3,17,12,27,74,141,24,11,8,2,R,2,2,106,63,4,63,70,R,5,5,3,4,PHX,LAL
2021,110,26,86,46,30,55,1,6,2,6,7,104,66,56,14,51,R,5,R,3,5,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,UTA,MEM
2021,126,102,16,120,55,82,1,6,R,4,R,109,21,129,115,60,R,13,3,1,10,26,86,46,30,55,1,6,2,6,7,104,66,56,14,51,R,5,R,3,5,MEM,UTA
2021,100,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,28,36,122,95,63,4,2,R,R,5,45,62,130,89,59,11,7,R,3,6,DAL,LAC
2021,105,28,36,122,95,63,4,2,R,R,5,45,62,130,89,59,11,7,R,3,6,40,54,114,3,34,12,8,1,9,9,117,68,7,25,27,R,4,10,9,11,LAC,DAL
